ID,SiteID,Toponym,Type,Period,subOcc,StartDate,EndDate,duration,Longitude,Latitude,Long_Cord,Lat_Cord,Notes,LocQual,Sources,surveyLink
CY16,EC 126,Pileri Koja Beleuk,settlement,Ech,0,-3900,-3400,500,520484.7051,3905157.522,33.22528163,35.28937353, ,B,Catling 1962; Stanley Price 1979,K 70; Stanley Price 1979
CY16,EC 126,Pileri Koja Beleuk,settlement,MCh,0,-3400,-2750,650,520484.7051,3905157.522,33.22528163,35.28937353, ,B,Catling 1962; Stanley Price 1979,K 70; Stanley Price 1979
CY16,EC 126,Pileri Koja Beleuk,settlement,LCh,0,-2750,-2500,250,520484.7051,3905157.522,33.22528163,35.28937353, ,B,Catling 1962; Stanley Price 1979,K 70; Stanley Price 1979
CY16,EC 126,Pileri Koja Beleuk,settlement,EC_I,1,-2350,-2200,150,520484.7051,3905157.522,33.22528163,35.28937353, ,B,Catling 1962; Stanley Price 1979,K 70; Stanley Price 1979
CY16,EC 126,Pileri Koja Beleuk,settlement,EC_II,1,-2200,-2100,100,520484.7051,3905157.522,33.22528163,35.28937353, ,B,Catling 1962; Stanley Price 1979,K 70; Stanley Price 1979
CY16,EC 126,Pileri Koja Beleuk,settlement,EC_III,1,-2100,-2000,100,520484.7051,3905157.522,33.22528163,35.28937353, ,B,Catling 1962; Stanley Price 1979,K 70; Stanley Price 1979
CY17,EC 127,Pileri Shimshirlik,settlement,LAN,0,-6800,-5500,1300,520635.6676,3905401.938,33.22694799,35.29157431, ,B,Catling 1962; Stanley Price 1979,K 72; Stanley Price 1979
CY17,EC 127,Pileri Shimshirlik,settlement,CN,0,-5500,-3900,1600,520635.6676,3905401.938,33.22694799,35.29157431, ,B,Catling 1962; Stanley Price 1979,K 72; Stanley Price 1979
CY17,EC 127,Pileri Shimshirlik,settlement,Ech,0,-3900,-3400,500,520635.6676,3905401.938,33.22694799,35.29157431, ,B,Catling 1962; Stanley Price 1979,K 72; Stanley Price 1979
CY17,EC 127,Pileri Shimshirlik,settlement,MCh,0,-3400,-2750,650,520635.6676,3905401.938,33.22694799,35.29157431, ,B,Catling 1962; Stanley Price 1979,K 72; Stanley Price 1979
CY17,EC 127,Pileri Shimshirlik,settlement,LCh,0,-2750,-2500,250,520635.6676,3905401.938,33.22694799,35.29157431, ,B,Catling 1962; Stanley Price 1979,K 72; Stanley Price 1979
CY17,EC 127,Pileri Shimshirlik,settlement,EC_I,1,-2350,-2200,150,520635.6676,3905401.938,33.22694799,35.29157431, ,B,Catling 1962; Stanley Price 1979,K 72; Stanley Price 1979
CY17,EC 127,Pileri Shimshirlik,settlement,EC_II,1,-2200,-2100,100,520635.6676,3905401.938,33.22694799,35.29157431, ,B,Catling 1962; Stanley Price 1979,K 72; Stanley Price 1979
CY17,EC 127,Pileri Shimshirlik,settlement,EC_III,1,-2100,-2000,100,520635.6676,3905401.938,33.22694799,35.29157431, ,B,Catling 1962; Stanley Price 1979,K 72; Stanley Price 1979
CY18,EC 146,Sisklipos Kolosykia,settlement,LAN,0,-6800,-5500,1300,517127.4644,3906491.445,33.18838826,35.30146458, ,B,Catling 1962;Stanley Price 1979,K 74; Stanley Price 1979
CY18,EC 146,Sisklipos Kolosykia,settlement,CN,0,-5500,-3900,1600,517127.4644,3906491.445,33.18838826,35.30146458, ,B,Catling 1962;Stanley Price 1979,K 74; Stanley Price 1979
CY18,EC 146,Sisklipos Kolosykia,settlement,Ech,0,-3900,-3400,500,517127.4644,3906491.445,33.18838826,35.30146458, ,B,Catling 1962;Stanley Price 1979,K 74; Stanley Price 1979
CY18,EC 146,Sisklipos Kolosykia,settlement,MCh,0,-3400,-2750,650,517127.4644,3906491.445,33.18838826,35.30146458, ,B,Catling 1962;Stanley Price 1979,K 74; Stanley Price 1979
CY18,EC 146,Sisklipos Kolosykia,settlement,LCh,0,-2750,-2500,250,517127.4644,3906491.445,33.18838826,35.30146458, ,B,Catling 1962;Stanley Price 1979,K 74; Stanley Price 1979
CY18,EC 146,Sisklipos Kolosykia,settlement,EC_I,1,-2350,-2200,150,517127.4644,3906491.445,33.18838826,35.30146458, ,B,Catling 1962;Stanley Price 1979,K 74; Stanley Price 1979
CY18,EC 146,Sisklipos Kolosykia,settlement,EC_II,1,-2200,-2100,100,517127.4644,3906491.445,33.18838826,35.30146458, ,B,Catling 1962;Stanley Price 1979,K 74; Stanley Price 1979
CY18,EC 146,Sisklipos Kolosykia,settlement,EC_III,1,-2100,-2000,100,517127.4644,3906491.445,33.18838826,35.30146458, ,B,Catling 1962;Stanley Price 1979,K 74; Stanley Price 1979
CY19,EC 152,Vasilia Evremata,cemetery,LAN,0,-6800,-5500,1300,510531.838,3911373.766,33.11590469,35.34557942, ,B,Catling 1962; Stanley Price 1979,K 79; Stanley Price 1979
CY19,EC 152,Vasilia Evremata,cemetery,CN,0,-5500,-3900,1600,510531.838,3911373.766,33.11590469,35.34557942, ,B,Catling 1962; Stanley Price 1979,K 79; Stanley Price 1979
CY19,EC 152,Vasilia Evremata,cemetery,Ech,0,-3900,-3400,500,510531.838,3911373.766,33.11590469,35.34557942, ,B,Catling 1962; Stanley Price 1979,K 79; Stanley Price 1979
CY19,EC 152,Vasilia Evremata,cemetery,MCh,0,-3400,-2750,650,510531.838,3911373.766,33.11590469,35.34557942, ,B,Catling 1962; Stanley Price 1979,K 79; Stanley Price 1979
CY19,EC 152,Vasilia Evremata,cemetery,LCh,0,-2750,-2500,250,510531.838,3911373.766,33.11590469,35.34557942, ,B,Catling 1962; Stanley Price 1979,K 79; Stanley Price 1979
CY19,EC 152,Vasilia Evremata,cemetery,EC_I,1,-2350,-2200,150,510531.838,3911373.766,33.11590469,35.34557942, ,B,Catling 1962; Stanley Price 1979,K 79; Stanley Price 1979
CY19,EC 152,Vasilia Evremata,cemetery,EC_II,1,-2200,-2100,100,510531.838,3911373.766,33.11590469,35.34557942, ,B,Catling 1962; Stanley Price 1979,K 79; Stanley Price 1979
CY19,EC 152,Vasilia Evremata,cemetery,EC_III,1,-2100,-2000,100,510531.838,3911373.766,33.11590469,35.34557942, ,B,Catling 1962; Stanley Price 1979,K 79; Stanley Price 1979
CY20,EC 155,Vasilia Loukkos Trachonas,cemetery,LAN,0,-6800,-5500,1300,509759.0534,3912027.937,33.10740788,35.35148588, ,B,Catling 1962; Stanley Price 1979,K 81; Stanley Price 1979
CY20,EC 155,Vasilia Loukkos Trachonas,cemetery,CN,0,-5500,-3900,1600,509759.0534,3912027.937,33.10740788,35.35148588, ,B,Catling 1962; Stanley Price 1979,K 81; Stanley Price 1979
CY20,EC 155,Vasilia Loukkos Trachonas,cemetery,Ech,0,-3900,-3400,500,509759.0534,3912027.937,33.10740788,35.35148588, ,B,Catling 1962; Stanley Price 1979,K 81; Stanley Price 1979
CY20,EC 155,Vasilia Loukkos Trachonas,cemetery,MCh,0,-3400,-2750,650,509759.0534,3912027.937,33.10740788,35.35148588, ,B,Catling 1962; Stanley Price 1979,K 81; Stanley Price 1979
CY20,EC 155,Vasilia Loukkos Trachonas,cemetery,LCh,0,-2750,-2500,250,509759.0534,3912027.937,33.10740788,35.35148588, ,B,Catling 1962; Stanley Price 1979,K 81; Stanley Price 1979
CY20,EC 155,Vasilia Loukkos Trachonas,cemetery,EC_I,1,-2350,-2200,150,509759.0534,3912027.937,33.10740788,35.35148588, ,B,Catling 1962; Stanley Price 1979,K 81; Stanley Price 1979
CY20,EC 155,Vasilia Loukkos Trachonas,cemetery,EC_II,1,-2200,-2100,100,509759.0534,3912027.937,33.10740788,35.35148588, ,B,Catling 1962; Stanley Price 1979,K 81; Stanley Price 1979
CY20,EC 155,Vasilia Loukkos Trachonas,cemetery,EC_III,1,-2100,-2000,100,509759.0534,3912027.937,33.10740788,35.35148588, ,B,Catling 1962; Stanley Price 1979,K 81; Stanley Price 1979
CY21,LC 238,Vasilia Loukkos Trachonas,settlement,LAN,0,-6800,-5500,1300,509606.9334,3911999.607,33.10573333,35.35123191, ,B,Catling 1962; Stanley Price 1979,K 81; Stanley Price 1979
CY21,LC 238,Vasilia Loukkos Trachonas,settlement,CN,0,-5500,-3900,1600,509606.9334,3911999.607,33.10573333,35.35123191, ,B,Catling 1962; Stanley Price 1979,K 81; Stanley Price 1979
CY21,LC 238,Vasilia Loukkos Trachonas,settlement,Ech,0,-3900,-3400,500,509606.9334,3911999.607,33.10573333,35.35123191, ,B,Catling 1962; Stanley Price 1979,K 81; Stanley Price 1979
CY21,LC 238,Vasilia Loukkos Trachonas,settlement,MCh,0,-3400,-2750,650,509606.9334,3911999.607,33.10573333,35.35123191, ,B,Catling 1962; Stanley Price 1979,K 81; Stanley Price 1979
CY21,LC 238,Vasilia Loukkos Trachonas,settlement,LCh,0,-2750,-2500,250,509606.9334,3911999.607,33.10573333,35.35123191, ,B,Catling 1962; Stanley Price 1979,K 81; Stanley Price 1979
CY21,LC 238,Vasilia Loukkos Trachonas,settlement,LC_I,1,-1650,-1550,100,509606.9334,3911999.607,33.10573333,35.35123191, ,B,Catling 1962; Stanley Price 1979,K 81; Stanley Price 1979
CY21,LC 238,Vasilia Loukkos Trachonas,settlement,LC_IIA,1,-1550,-1450,100,509606.9334,3911999.607,33.10573333,35.35123191, ,B,Catling 1962; Stanley Price 1979,K 81; Stanley Price 1979
CY21,LC 238,Vasilia Loukkos Trachonas,settlement,LC_IIB,1,-1450,-1300,150,509606.9334,3911999.607,33.10573333,35.35123191, ,B,Catling 1962; Stanley Price 1979,K 81; Stanley Price 1979
CY21,LC 238,Vasilia Loukkos Trachonas,settlement,LC_IIC,1,-1300,-1200,100,509606.9334,3911999.607,33.10573333,35.35123191, ,B,Catling 1962; Stanley Price 1979,K 81; Stanley Price 1979
CY21,LC 238,Vasilia Loukkos Trachonas,settlement,LC_IIIA,1,-1200,-1100,100,509606.9334,3911999.607,33.10573333,35.35123191, ,B,Catling 1962; Stanley Price 1979,K 81; Stanley Price 1979
CY21,LC 238,Vasilia Loukkos Trachonas,settlement,LC_IIIB,1,-1100,-1050,50,509606.9334,3911999.607,33.10573333,35.35123191, ,B,Catling 1962; Stanley Price 1979,K 81; Stanley Price 1979
CY22,EC 165,Vasilia Myliadhes,cemetery,LAN,0,-6800,-5500,1300,511863.4237,3911365.14,33.13055886,35.3454867, ,B,Catling 1962; Stanley Price 1979,K 82; Stanley Price 1979
CY22,EC 165,Vasilia Myliadhes,cemetery,CN,0,-5500,-3900,1600,511863.4237,3911365.14,33.13055886,35.3454867, ,B,Catling 1962; Stanley Price 1979,K 82; Stanley Price 1979
CY22,EC 165,Vasilia Myliadhes,cemetery,Ech,0,-3900,-3400,500,511863.4237,3911365.14,33.13055886,35.3454867, ,B,Catling 1962; Stanley Price 1979,K 82; Stanley Price 1979
CY22,EC 165,Vasilia Myliadhes,cemetery,MCh,0,-3400,-2750,650,511863.4237,3911365.14,33.13055886,35.3454867, ,B,Catling 1962; Stanley Price 1979,K 82; Stanley Price 1979
CY22,EC 165,Vasilia Myliadhes,cemetery,LCh,0,-2750,-2500,250,511863.4237,3911365.14,33.13055886,35.3454867, ,B,Catling 1962; Stanley Price 1979,K 82; Stanley Price 1979
CY22,EC 165,Vasilia Myliadhes,cemetery,EC_I,1,-2350,-2200,150,511863.4237,3911365.14,33.13055886,35.3454867, ,B,Catling 1962; Stanley Price 1979,K 82; Stanley Price 1979
CY22,EC 165,Vasilia Myliadhes,cemetery,EC_II,1,-2200,-2100,100,511863.4237,3911365.14,33.13055886,35.3454867, ,B,Catling 1962; Stanley Price 1979,K 82; Stanley Price 1979
CY22,EC 165,Vasilia Myliadhes,cemetery,EC_III,1,-2100,-2000,100,511863.4237,3911365.14,33.13055886,35.3454867, ,B,Catling 1962; Stanley Price 1979,K 82; Stanley Price 1979
CY23,EC 157,Vasilia Stypia,settlement,LAN,0,-6800,-5500,1300,509658.891,3912467.406,33.10631069,35.3554495, ,B,Catling 1962; Stanley Price 1979,K 86; Stanley Price 1979
CY23,EC 157,Vasilia Stypia,settlement,CN,0,-5500,-3900,1600,509658.891,3912467.406,33.10631069,35.3554495, ,B,Catling 1962; Stanley Price 1979,K 86; Stanley Price 1979
CY23,EC 157,Vasilia Stypia,settlement,Ech,0,-3900,-3400,500,509658.891,3912467.406,33.10631069,35.3554495, ,B,Catling 1962; Stanley Price 1979,K 86; Stanley Price 1979
CY23,EC 157,Vasilia Stypia,settlement,MCh,0,-3400,-2750,650,509658.891,3912467.406,33.10631069,35.3554495, ,B,Catling 1962; Stanley Price 1979,K 86; Stanley Price 1979
CY23,EC 157,Vasilia Stypia,settlement,LCh,0,-2750,-2500,250,509658.891,3912467.406,33.10631069,35.3554495, ,B,Catling 1962; Stanley Price 1979,K 86; Stanley Price 1979
CY23,EC 157,Vasilia Stypia,settlement,EC_I,1,-2350,-2200,150,509658.891,3912467.406,33.10631069,35.3554495, ,B,Catling 1962; Stanley Price 1979,K 86; Stanley Price 1979
CY23,EC 157,Vasilia Stypia,settlement,EC_II,1,-2200,-2100,100,509658.891,3912467.406,33.10631069,35.3554495, ,B,Catling 1962; Stanley Price 1979,K 86; Stanley Price 1979
CY23,EC 157,Vasilia Stypia,settlement,EC_III,1,-2100,-2000,100,509658.891,3912467.406,33.10631069,35.3554495, ,B,Catling 1962; Stanley Price 1979,K 86; Stanley Price 1979
CY24,LC 240,Vasilia Chiliomoudhousa,settlement,LAN,0,-6800,-5500,1300,511193.9076,3912796.445,33.12321035,35.35840037, ,B,Catling 1962; Stanley Price 1979,K 88; Stanley Price 1979
CY24,LC 240,Vasilia Chiliomoudhousa,settlement,CN,0,-5500,-3900,1600,511193.9076,3912796.445,33.12321035,35.35840037, ,B,Catling 1962; Stanley Price 1979,K 88; Stanley Price 1979
CY24,LC 240,Vasilia Chiliomoudhousa,settlement,Ech,0,-3900,-3400,500,511193.9076,3912796.445,33.12321035,35.35840037, ,B,Catling 1962; Stanley Price 1979,K 88; Stanley Price 1979
CY24,LC 240,Vasilia Chiliomoudhousa,settlement,MCh,0,-3400,-2750,650,511193.9076,3912796.445,33.12321035,35.35840037, ,B,Catling 1962; Stanley Price 1979,K 88; Stanley Price 1979
CY24,LC 240,Vasilia Chiliomoudhousa,settlement,LCh,0,-2750,-2500,250,511193.9076,3912796.445,33.12321035,35.35840037, ,B,Catling 1962; Stanley Price 1979,K 88; Stanley Price 1979
CY24,LC 240,Vasilia Chiliomoudhousa,settlement,LC_I,1,-1650,-1550,100,511193.9076,3912796.445,33.12321035,35.35840037, ,B,Catling 1962; Stanley Price 1979,K 88; Stanley Price 1979
CY24,LC 240,Vasilia Chiliomoudhousa,settlement,LC_IIA,1,-1550,-1450,100,511193.9076,3912796.445,33.12321035,35.35840037, ,B,Catling 1962; Stanley Price 1979,K 88; Stanley Price 1979
CY24,LC 240,Vasilia Chiliomoudhousa,settlement,LC_IIB,1,-1450,-1300,150,511193.9076,3912796.445,33.12321035,35.35840037, ,B,Catling 1962; Stanley Price 1979,K 88; Stanley Price 1979
CY24,LC 240,Vasilia Chiliomoudhousa,settlement,LC_IIC,1,-1300,-1200,100,511193.9076,3912796.445,33.12321035,35.35840037, ,B,Catling 1962; Stanley Price 1979,K 88; Stanley Price 1979
CY24,LC 240,Vasilia Chiliomoudhousa,settlement,LC_IIIA,1,-1200,-1100,100,511193.9076,3912796.445,33.12321035,35.35840037, ,B,Catling 1962; Stanley Price 1979,K 88; Stanley Price 1979
CY24,LC 240,Vasilia Chiliomoudhousa,settlement,LC_IIIB,1,-1100,-1050,50,511193.9076,3912796.445,33.12321035,35.35840037, ,B,Catling 1962; Stanley Price 1979,K 88; Stanley Price 1979
CY25,EC 159,Vasilia,settlement,LAN,0,-6800,-5500,1300,511497.7657,3911311.429,33.12653399,35.34500668, ,B,Catling 1962; Stanley Price 1979,K 89; Stanley Price 1979
CY25,EC 159,Vasilia,settlement,CN,0,-5500,-3900,1600,511497.7657,3911311.429,33.12653399,35.34500668, ,B,Catling 1962; Stanley Price 1979,K 89; Stanley Price 1979
CY25,EC 159,Vasilia,settlement,Ech,0,-3900,-3400,500,511497.7657,3911311.429,33.12653399,35.34500668, ,B,Catling 1962; Stanley Price 1979,K 89; Stanley Price 1979
CY25,EC 159,Vasilia,settlement,MCh,0,-3400,-2750,650,511497.7657,3911311.429,33.12653399,35.34500668, ,B,Catling 1962; Stanley Price 1979,K 89; Stanley Price 1979
CY25,EC 159,Vasilia,settlement,LCh,0,-2750,-2500,250,511497.7657,3911311.429,33.12653399,35.34500668, ,B,Catling 1962; Stanley Price 1979,K 89; Stanley Price 1979
CY25,EC 159,Vasilia,settlement,EC_I,1,-2350,-2200,150,511497.7657,3911311.429,33.12653399,35.34500668, ,B,Catling 1962; Stanley Price 1979,K 89; Stanley Price 1979
CY25,EC 159,Vasilia,settlement,EC_II,1,-2200,-2100,100,511497.7657,3911311.429,33.12653399,35.34500668, ,B,Catling 1962; Stanley Price 1979,K 89; Stanley Price 1979
CY25,EC 159,Vasilia,settlement,EC_III,1,-2100,-2000,100,511497.7657,3911311.429,33.12653399,35.34500668, ,B,Catling 1962; Stanley Price 1979,K 89; Stanley Price 1979
CY25,EC 159,Vasilia,settlement,MC_I,1,-2000,-1850,150,511497.7657,3911311.429,33.12653399,35.34500668, ,B,Catling 1962; Stanley Price 1979,K 89; Stanley Price 1979
CY25,EC 159,Vasilia,settlement,MC_II,1,-1850,-1750,100,511497.7657,3911311.429,33.12653399,35.34500668, ,B,Catling 1962; Stanley Price 1979,K 89; Stanley Price 1979
CY25,EC 159,Vasilia,settlement,MC_III,1,-1750,-1650,100,511497.7657,3911311.429,33.12653399,35.34500668, ,B,Catling 1962; Stanley Price 1979,K 89; Stanley Price 1979
CY25,EC 159,Vasilia,settlement,LC_I,1,-1650,-1550,100,511497.7657,3911311.429,33.12653399,35.34500668, ,B,Catling 1962; Stanley Price 1979,K 89; Stanley Price 1979
CY25,EC 159,Vasilia,settlement,LC_IIA,1,-1550,-1450,100,511497.7657,3911311.429,33.12653399,35.34500668, ,B,Catling 1962; Stanley Price 1979,K 89; Stanley Price 1979
CY25,EC 159,Vasilia,settlement,LC_IIB,1,-1450,-1300,150,511497.7657,3911311.429,33.12653399,35.34500668, ,B,Catling 1962; Stanley Price 1979,K 89; Stanley Price 1979
CY25,EC 159,Vasilia,settlement,LC_IIC,1,-1300,-1200,100,511497.7657,3911311.429,33.12653399,35.34500668, ,B,Catling 1962; Stanley Price 1979,K 89; Stanley Price 1979
CY25,EC 159,Vasilia,settlement,LC_IIIA,1,-1200,-1100,100,511497.7657,3911311.429,33.12653399,35.34500668, ,B,Catling 1962; Stanley Price 1979,K 89; Stanley Price 1979
CY25,EC 159,Vasilia,settlement,LC_IIIB,1,-1100,-1050,50,511497.7657,3911311.429,33.12653399,35.34500668, ,B,Catling 1962; Stanley Price 1979,K 89; Stanley Price 1979
CY26,P 13,Kato Arodhes Aliki tis Laras,settlement,CN,0,-5500,-3900,1600,436444.6782,3868048.64,32.30391994,34.95296838, ,B,Stanley Price 1979; Bolger et al. 2004,KAAL; Bolger et al. 2004
CY26,P 13,Kato Arodhes Aliki tis Laras,settlement,Ech,0,-3900,-3400,500,436444.6782,3868048.64,32.30391994,34.95296838, ,B,Stanley Price 1979; Bolger et al. 2004,KAAL; Bolger et al. 2004
CY26,P 13,Kato Arodhes Aliki tis Laras,settlement,MCh,0,-3400,-2750,650,436444.6782,3868048.64,32.30391994,34.95296838, ,B,Stanley Price 1979; Bolger et al. 2004,KAAL; Bolger et al. 2004
CY26,P 13,Kato Arodhes Aliki tis Laras,settlement,LCh,0,-2750,-2500,250,436444.6782,3868048.64,32.30391994,34.95296838, ,B,Stanley Price 1979; Bolger et al. 2004,KAAL; Bolger et al. 2004
CY27,LC 159,Larnaka Chrysopolitissa,settlement,LAN,0,-6800,-5500,1300,557252.7612,3865096.866,33.62685352,34.92672821, ,B,Catling 1962; Stanley Price 1979,La 15; Stanley Price 1979
CY27,LC 159,Larnaka Chrysopolitissa,settlement,CN,0,-5500,-3900,1600,557252.7612,3865096.866,33.62685352,34.92672821, ,B,Catling 1962; Stanley Price 1979,La 15; Stanley Price 1979
CY27,LC 159,Larnaka Chrysopolitissa,settlement,Ech,0,-3900,-3400,500,557252.7612,3865096.866,33.62685352,34.92672821, ,B,Catling 1962; Stanley Price 1979,La 15; Stanley Price 1979
CY27,LC 159,Larnaka Chrysopolitissa,settlement,MCh,0,-3400,-2750,650,557252.7612,3865096.866,33.62685352,34.92672821, ,B,Catling 1962; Stanley Price 1979,La 15; Stanley Price 1979
CY27,LC 159,Larnaka Chrysopolitissa,settlement,LCh,0,-2750,-2500,250,557252.7612,3865096.866,33.62685352,34.92672821, ,B,Catling 1962; Stanley Price 1979,La 15; Stanley Price 1979
CY27,LC 159,Larnaka Chrysopolitissa,settlement,LC_I,1,-1650,-1550,100,557252.7612,3865096.866,33.62685352,34.92672821, ,B,Catling 1962; Stanley Price 1979,La 15; Stanley Price 1979
CY27,LC 159,Larnaka Chrysopolitissa,settlement,LC_IIA,1,-1550,-1450,100,557252.7612,3865096.866,33.62685352,34.92672821, ,B,Catling 1962; Stanley Price 1979,La 15; Stanley Price 1979
CY27,LC 159,Larnaka Chrysopolitissa,settlement,LC_IIB,1,-1450,-1300,150,557252.7612,3865096.866,33.62685352,34.92672821, ,B,Catling 1962; Stanley Price 1979,La 15; Stanley Price 1979
CY27,LC 159,Larnaka Chrysopolitissa,settlement,LC_IIC,1,-1300,-1200,100,557252.7612,3865096.866,33.62685352,34.92672821, ,B,Catling 1962; Stanley Price 1979,La 15; Stanley Price 1979
CY27,LC 159,Larnaka Chrysopolitissa,settlement,LC_IIIA,1,-1200,-1100,100,557252.7612,3865096.866,33.62685352,34.92672821, ,B,Catling 1962; Stanley Price 1979,La 15; Stanley Price 1979
CY27,LC 159,Larnaka Chrysopolitissa,settlement,LC_IIIB,1,-1100,-1050,50,557252.7612,3865096.866,33.62685352,34.92672821, ,B,Catling 1962; Stanley Price 1979,La 15; Stanley Price 1979
CY28,VVS 87,Mari Mesovouni,settlement,AEN_1,0,-8500,-7900,600,528400.0,3843500.0,33.31022311,34.73319626, ,A,"Todd 2004, pp. 119",La 17; Stanley Price 1979
CY28,VVS 87,Mari Mesovouni,settlement,AEN_2,0,-7900,-7600,300,528400.0,3843500.0,33.31022311,34.73319626, ,A,"Todd 2004, pp. 119",La 17; Stanley Price 1979
CY28,VVS 87,Mari Mesovouni,settlement,AEN_3,0,-7600,-6800,800,528400.0,3843500.0,33.31022311,34.73319626, ,A,"Todd 2004, pp. 119",La 17; Stanley Price 1979
CY28,VVS 87,Mari Mesovouni,settlement,LAN,0,-6800,-5500,1300,528400.0,3843500.0,33.31022311,34.73319626, ,A,"Todd 2004, pp. 119",La 17; Stanley Price 1979
CY28,VVS 87,Mari Mesovouni,settlement,CN,0,-5500,-3900,1600,528400.0,3843500.0,33.31022311,34.73319626, ,A,"Todd 2004, pp. 119",La 17; Stanley Price 1979
CY28,VVS 87,Mari Mesovouni,settlement,LCh,1,-2750,-2500,250,528400.0,3843500.0,33.31022311,34.73319626, ,A,"Todd 2004, pp. 119",La 17; Stanley Price 1979
CY28,VVS 87,Mari Mesovouni,settlement,MC_I,2,-2000,-1850,150,528400.0,3843500.0,33.31022311,34.73319626, ,A,"Todd 2004, pp. 119",La 17; Stanley Price 1979
CY28,VVS 87,Mari Mesovouni,settlement,MC_II,2,-1850,-1750,100,528400.0,3843500.0,33.31022311,34.73319626, ,A,"Todd 2004, pp. 119",La 17; Stanley Price 1979
CY28,VVS 87,Mari Mesovouni,settlement,MC_III,2,-1750,-1650,100,528400.0,3843500.0,33.31022311,34.73319626, ,A,"Todd 2004, pp. 119",La 17; Stanley Price 1979
CY28,VVS 87,Mari Mesovouni,settlement,LC_I,2,-1650,-1550,100,528400.0,3843500.0,33.31022311,34.73319626, ,A,"Todd 2004, pp. 119",La 17; Stanley Price 1979
CY28,VVS 87,Mari Mesovouni,settlement,LC_IIA,2,-1550,-1450,100,528400.0,3843500.0,33.31022311,34.73319626, ,A,"Todd 2004, pp. 119",La 17; Stanley Price 1979
CY28,VVS 87,Mari Mesovouni,settlement,LC_IIB,2,-1450,-1300,150,528400.0,3843500.0,33.31022311,34.73319626, ,A,"Todd 2004, pp. 119",La 17; Stanley Price 1979
CY28,VVS 87,Mari Mesovouni,settlement,LC_IIC,2,-1300,-1200,100,528400.0,3843500.0,33.31022311,34.73319626, ,A,"Todd 2004, pp. 119",La 17; Stanley Price 1979
CY28,VVS 87,Mari Mesovouni,settlement,LC_IIIA,2,-1200,-1100,100,528400.0,3843500.0,33.31022311,34.73319626, ,A,"Todd 2004, pp. 119",La 17; Stanley Price 1979
CY28,VVS 87,Mari Mesovouni,settlement,LC_IIIB,2,-1100,-1050,50,528400.0,3843500.0,33.31022311,34.73319626, ,A,"Todd 2004, pp. 119",La 17; Stanley Price 1979
CY28,VVS 87,Mari Mesovouni,settlement,CA_I,3,-750,-600,150,528400.0,3843500.0,33.31022311,34.73319626, ,A,"Todd 2004, pp. 119",La 17; Stanley Price 1979
CY28,VVS 87,Mari Mesovouni,settlement,CA_II,3,-600,-475,125,528400.0,3843500.0,33.31022311,34.73319626, ,A,"Todd 2004, pp. 119",La 17; Stanley Price 1979
CY28,VVS 87,Mari Mesovouni,settlement,Hel_I,4,-312,-200,112,528400.0,3843500.0,33.31022311,34.73319626, ,A,"Todd 2004, pp. 119",La 17; Stanley Price 1979
